id,title,description,date,dev_id,pub_id,metascore,age_rating,agency
1150730,Island SAGA,"It's time for an adventure!! Legends have it that there are mythical treasures lying deep within Valentine Island. Together with your four beautiful and well-stacked companions, will you be able to find it in this lighthearted and sometimes heart-pounding RPG?!","19 May, 2020",864,865,N/A,,
1150950,Timelie,"Timelie is a stealth puzzle adventure, where you control time like a media player. Perceive future events to plan your escape strategy from the past, sneak an enemy, and manipulate time through this companionship journey of a mysterious cat and a little girl with a precognitive power.","20 May, 2020",866,866,77,,
115100,Costume Quest,A Halloween adventure from Tim Schafer's Double Fine Productions.,"14 Oct, 2011",867,867,N/A,,
1151120,Arrest of a stone Buddha,Hitman is searching for an answer in France 70-s.,"27 Feb, 2020",868,868,N/A,,
1151170,BATTLETECH Heavy Metal,,"21 Nov, 2019",304,116,N/A,12,PEGI
1151250,Horror Story: Hallowseed,"Horror Story: Hallowseed is a story-driven psychological horror game. An obscure event causes two of your friends to disappear while you were camping in the woods. Left alone and stranded in an unknown place, you need to seek the answers about what happened, face the horror and find your friends.","28 Oct, 2021",869,324,N/A,,
1151340,Fallout 76,Fallout Worlds brings unique adventures in Appalachia with rotating Public Worlds and grants players the tools to build their own player-created Custom Worlds.,"14 Apr, 2020",870,316,N/A,18,PEGI
1151440,Utawarerumono: Mask of Truth,"Haku has sacrificed a lot to inherit a mask. With his natural wiles and the reputation of his departed friend, he strikes out on the path to a new future. The curtains rise on an era of strife that will shake Yamato to its very foundations.","23 Jan, 2020",850,851,N/A,,
1151450,Utawarerumono: Prelude to the Fallen,"The first game in the Utawarerumono trilogy of story-rich tactics RPGs. Into a world filled with verdant nature, populated by folk with fluffy ears and fuzzy tails, awakens Hakuowlo, a man of masked mien and missing memory.","22 Jan, 2021",850,851,N/A,,
1151640,Horizon Zero Dawn™ Complete Edition,Experience Aloy’s legendary quest to unravel the mysteries of a future Earth ruled by Machines. Use devastating tactical attacks against your prey and explore a majestic open world in this award-winning action RPG!,"7 Aug, 2020",871,872,N/A,16,PEGI
1151700,DayZ Livonia,,"3 Dec, 2019",158,158,N/A,18,PEGI
1151740,Prison Princess,"Lead two captured princesses to solve puzzles and escape the Demon King's castle. Your actions alone as a hero will decide their fates, and your own! A ghostly sliver of your former self, can you rescue the princesses? A new escape game experience, with cute girls, puzzles, and 'special' events.","2 Apr, 2020",873,873,N/A,,
1152340,Book of Travels,"Ready your pack, grab your walking stick and step into a world of mystery and legend. Craft a unique character and immerse yourself in the enchanted lands of Braided Shore. Set your own goals and adventure alone or together with Travellers you meet on the road in this serene TMORPG.","11 Oct, 2021",874,874,N/A,,
115320,Prototype 2,Become the ultimate shape-shifting weapon!,"26 Jul, 2012",98,53,76,18,PEGI
1153423,RPG Maker MV - TOKIWA GRAPHICS Classic Monsters Pack S No.1,,"19 Sep, 2019",875,165,N/A,,
1153440,RPG Maker MV - TOKIWA GRAPHICS Classic Monsters Pack S No.2,,"19 Sep, 2019",875,165,N/A,,
1153640,Chorus,"Take control of Nara on a quest to destroy the dark cult that created her. Unlock devastating weapons & mind-bending abilities in an evolution of the space-combat shooter. Along with Forsaken, her sentient starfighter, explore ancient temples, engage in zero-g combat & venture beyond waking reality.","3 Dec, 2021",876,877,N/A,,
1154040,SpellForce 3: Fallen God,"Command the Trolls and lead them on an epic journey across the wild continent of Urgath. As Chieftain of the Moonkin, a tribe driven from its home by tusk hunters and disease, their survival is in your hands.","3 Nov, 2020",878,265,77,,
1154591,"Atelier Ryza: Ryza's Costume ""Summer Adventure!""",,"29 Oct, 2019",280,280,N/A,12,PEGI
1154760,Total War: THREE KINGDOMS - Mandate of Heaven,,"16 Jan, 2020",480,-1,80,16,PEGI
1154780,Train Valley 2 - Passenger Flow,,"3 Oct, 2019",879,880,N/A,,
1154790,XIII,XIII: The thrilling Cel-Shading First Person Shooter is back! Pre-order now to unlock the Golden Classic Weapon Skins Pack!,"10 Nov, 2020",881,27,N/A,,
1154810,Going Under,"Going Under is a satirical dungeon crawler about exploring the cursed ruins of failed tech startups. As an unpaid intern in the dystopian city of Neo-Cascadia, you’ll wield office junk as weaponry as you make your way through the offbeat procedural dungeons beneath your company campus.","24 Sep, 2020",882,883,N/A,,
1154840,Shadow Empire,"Shadow Empire is a deep turn-based 4X wargame with a unique blend of military focus, procedurally generated content and role-playing features.","3 Dec, 2020",884,467,78,,
1155320,Fell Seal: Arbiter's Mark - Missions and Monsters,,"23 Jun, 2020",885,324,N/A,,
1155460,The Academy: The First Riddle,The Academy is a puzzle-packed adventure set in a school filled with mystery. Leave your mark on Arbor's Academy and find out why it only welcomes the best and the brightest.,"19 Jun, 2020",886,887,N/A,,
1155870,WW2: Bunker Simulator,"American troops captured the german bunker during the Overlord operation in Normandy. Your goal is to defend it at all costs. Eat, sleep, cook, scavenge and shoot, but above all stay vigilant as fearless enemy won't hesitate to take advantage of your weaknesses. Welcome to WW2: Bunker Simulator!","1 Sep, 2021",888,889,N/A,,
1155880,The Bonfire 2: Uncharted Shores,"Build, survive, explore. Design your city, manage resource chains and workers, Send ships on expedition, trade with cities, discover mysterious dungeons and uncover secrets of ancients.","21 Aug, 2020",890,890,N/A,,
1155980,Princess Maker ~Faery Tales Come True~ (HD Remake),A lovable and sensible simulation game to raise a girl who has visited you to make her dreams come true. An upgraded version of the classic simulation game has come back with many updates!,"23 Dec, 2019",891,892,N/A,,
1156250,The Exorcist: Legion VR (Deluxe Edition),"The Exorcist: Legion VR Deluxe Edition is a complete collection of all FIVE chapters of the acclaimed VR experience based on The Exorcist franchise. Investigate and exorcise sinister demonic entities as you make your way to a final confrontation with your darkest, most hidden fears. HTC Vive, Oculus Rift/S and Valve Index.","10 Oct, 2019",893,894,N/A,,
1156730,Holy Knight Luviria,"In order to stop the demon lord before he returns to his full strength, the Holy Knight Luviria sets out with a brigade of knights to bring down the demonic leader. However, the newly resurrected demon lord has taken a special interest in her, and comes up with a devious plan to corrupt the righteous knight...","14 Nov, 2019",895,78,N/A,,
1156990,Return to Shironagasu Island,"A mystery adventure game and visual novel set on solitary Shironagasu Island. Discover its secrets, solve its mysteries, and escape from the ominous island!","2 Mar, 2020",896,897,N/A,,
1157220,Nebuchadnezzar,"Nebuchadnezzar is a classic isometric city builder game inviting players to experience the mysterious history and culture of ancient Mesopotamia. In the campaign, players get to rule over influential historical cities filled with magnificent monuments.","17 Feb, 2021",898,898,74,,
1157550,Generation Zero® - Alpine Unrest,,"26 Nov, 2019",407,407,N/A,12,PEGI
1157930,Voice of Cards: The Isle Dragon Roars Devola's Music,,"28 Oct, 2021",124,124,N/A,7,PEGI
1157940,Gnomes & Goblins,"Embark on a dream-like journey in this fantasy adventure VR simulation. Encounter goblin inhabitants, become part of their society, and save them from their foe. Freely roam the enchanted forest to discover deeper layers of their mysterious ways and reap the rewards of this magical world.","23 Sep, 2020",899,899,41,,
115800,Owlboy,"Owlboy is a story-driven platform adventure game, where you can fly and explore a brand new world in the clouds! Pick up your friends, and bring them with you as you explore the open skies, in one of the most detailed adventures of this era.","1 Nov, 2016",900,900,88,7,PEGI
1158100,Expansion - Hearts of Iron IV: La Résistance,,"25 Feb, 2020",115,116,N/A,7,PEGI
1158180,Total War: WARHAMMER II - The Shadow & The Blade,,"12 Dec, 2019",480,22,N/A,16,PEGI
1158220,Kraken Academy!!,"Make friends, free spirits and make sure that the world doesn’t end! Welcome to Kraken Academy, a technicolor fever dream that for legal reasons can only be described as ""technically a school."" Join forces with a magical kraken to manipulate a time loop and save the world.","10 Sep, 2021",901,902,N/A,,
1158270,Police Stories – Supporter Pack,,"19 Sep, 2019",903,795,N/A,,
1158310,Crusader Kings III,Paradox Development Studio brings you the sequel to one of the most popular strategy games ever made. Crusader Kings III is the heir to a long legacy of historical grand strategy experiences and arrives with a host of new ways to ensure the success of your royal house.,"1 Sep, 2020",115,116,91,12,PEGI
1158420,SimCasino,"Modern Casino Tycoon Simulation in full 3D glory. Build the casino. Set the odds. Expand into a luxury hotel/casino or go cheap & extract max profits. Keep the vault secure at all times, and beware of criminals & cheaters!!","22 Nov, 2020",904,904,N/A,,
1158490,Graviteam Tactics: Furtive Spring,,"18 Oct, 2019",905,-1,N/A,,
1158500,Between Two Castles - Digital Edition,"Between Two Castles - Digital Edition brings the delightful experience of the original board game to your computer! Build unique procedural castles, make strategies and play online with your friends!","15 Nov, 2019",906,906,N/A,,
1158670,Fallout 76: Atoms,,"14 Apr, 2020",870,316,N/A,18,PEGI
1158720,Causality,"Causality is a survival horror game. You must rescue 3 students trapped in a school full of mysterious psychic phenomena, and uncover the secrets behind therein. The real story behind the school, and the causal relationship of the events, is all in your hands.","16 Apr, 2021",907,908,N/A,,
1158730,RESIDENT EVIL 3 - Classic Costume Pack,,"7 May, 2020",686,686,N/A,18,PEGI
1158800,Star Conflict - Custodian,,"25 Dec, 2019",566,567,N/A,12,PEGI
1158850,The Great Ace Attorney Chronicles,"Immerse yourself in a dramatic yet charming and witty world of evidence-gathering, deduction and courtroom battles with this double-pack of the adventures of rookie lawyer Ryunosuke.","26 Jul, 2021",686,686,83,12,PEGI
1158940,Blazing Sails,"Fight for survival in Blazing Sails, a fast-paced pirate PvP game! Create your own unique pirate and ship. Band together with other players to command your mighty vessel! Explore different game-modes, maps, weapons, ship types and more while eliminating other crews in epic battles on land and sea!","5 Nov, 2020",909,414,N/A,,
1158970,Westmark Manor,"What lurks in the darkest corners of the mansion? Westmark Manor is a journey into the occult, a mind-bending survival horror game, with a heavy focus on solving puzzles and exploration, inspired by the formidable H.P. Lovecraft.","18 Jun, 2020",910,911,N/A,,
1159010,CarX Drift Racing Online - American Ways,,"16 Sep, 2019",666,666,N/A,3,PEGI
1159540,Fear the Dark Unknown,The clock is ticking and the survival game can no longer be stopped. James and Chloe have been chosen and nothing will ever be the same again after discovering the Dark Unknown.,"2 Dec, 2019",912,912,N/A,,
1159560,Ziggurat 2,"Ziggurat is back, and now it's even better! Use powerful weapons and spells to break through hordes of enemies and explore labyrinthine dungeons in this hectic roguelite FPS, while you improve your skills and discover new equipment.","28 Oct, 2021",913,913,N/A,,
1159860,Dash Dash World,"Drive, Shoot & Drift like NEVER before. Dash Dash is a cross-platform VR racing game with full hand driving and weapons controls. Over 100 hours of gameplay contents including story mode, regular online tournaments, 100s of achievements and trillion+ customizable parts.","24 Dec, 2020",914,914,N/A,,
1160220,Paradise Killer,"Paradise Island, a world outside reality. There’s been a murder that only ""investigation freak"" Lady Love Dies can solve. Gather evidence and interrogate suspects in this open world adventure. You can accuse anyone, but you’ll have to prove your case in trial to convict. It’s up to you to decide who’s guilty.","4 Sep, 2020",915,902,82,,
1160240,Mortal Kombat 11 Terminator T-800,,"15 Oct, 2019",333,-1,N/A,18,PEGI
1160243,Mortal Kombat 11 Masquerade Skin Pack,,"17 Oct, 2019",333,-1,N/A,18,PEGI
1160330,Fight of Animals,"Animal memes such as Power Hook Dog, Mighty Fox, Magic Squirrel and more are now become Fighters!! Simple Controls & Funny Animals & Exciting Battles!!! Choose your favorite animal and join the fight!Players are able to fight through arcade mode become the King of Animals!","18 Dec, 2019",916,916,N/A,,
